ticker,trade_date,pool,close,score,green_count,rs_rank,vol_ratio,chg_3d,chg_5d,pct_chg,pct_from_52h,ma10,ma21,ma50,ma10_slope,signal
TECK,2025-10-09,A,43.80217361450195,16,5,81.3,1.6,2.0,1.2,2.02,1.7,43.17,41.53,36.69,4.59,🟢 强势突破
DELL,2025-10-09,A,154.7194366455078,14,5,88.7,1.7,7.0,5.8,-5.21,6.1,144.98,136.71,132.68,6.78,🟢 确认突破
AZN,2025-10-09,A,168.32516479492188,12,4,86.7,1.7,-0.5,1.7,-0.4,1.8,162.25,157.35,155.92,6.28,🟢 确认突破
LEVI,2025-10-09,A,24.21539306640625,15,3,78.4,2.6,1.0,0.7,-0.49,1.1,23.76,23.04,21.78,3.33,🟢 强势突破
BIPC,2025-10-10,A,44.44572448730469,20,6,81.0,1.5,1.9,5.0,3.1,0.3,42.4,41.03,39.68,4.82,🟢 强势突破
MDU,2025-10-10,A,18.492326736450195,19,6,81.5,2.1,3.0,5.8,0.16,0.8,17.81,17.06,16.54,3.69,🟢 强势突破
TAC,2025-10-10,A,15.532569885253906,19,6,94.0,2.9,3.9,7.7,-0.06,3.8,14.52,13.89,12.91,5.99,🟢 强势突破
NOK,2025-10-10,A,5.320000171661377,18,6,78.2,1.5,4.9,8.6,2.7,1.7,4.98,4.83,4.51,4.16,🟢 强势突破
CNR,2025-10-10,A,96.23948669433594,17,5,92.0,1.7,4.1,8.6,-1.3,6.3,89.98,83.58,77.48,8.8,🟢 强势突破
AZN,2025-10-10,A,167.315673828125,14,4,87.9,2.5,-1.6,-0.9,-0.6,2.4,164.38,157.67,156.39,6.43,🟢 确认突破
ORI,2025-10-10,A,40.24757766723633,12,4,86.5,1.5,-0.1,-0.4,0.26,1.8,40.02,38.81,37.23,2.29,🟢 确认突破
URA,2025-10-10,A,49.50670623779297,15,3,93.5,1.9,1.3,4.6,0.74,6.4,47.84,46.37,41.61,2.01,🟢 强势突破
NVS,2025-10-10,A,126.189208984375,10,3,71.5,1.5,-1.2,-1.8,-0.79,2.6,126.61,122.81,121.22,3.34,🟢 确认突破
TAC,2025-10-13,A,17.037006378173828,22,7,95.1,4.3,9.5,16.6,9.69,3.3,14.87,14.1,13.01,7.85,🟢 强势突破
RCUS,2025-10-13,A,16.639999389648438,20,7,98.3,1.9,10.6,14.9,13.97,3.2,14.38,13.33,11.67,9.15,🟢 强势突破
MPWR,2025-10-13,A,978.0570068359375,17,5,92.8,1.5,0.1,1.4,8.54,0.9,941.09,913.67,866.48,3.41,🟢 强势突破
TSM,2025-10-13,A,301.2257385253906,16,5,90.2,1.6,-0.5,0.2,7.92,1.4,291.63,279.91,255.48,3.36,🟢 强势突破
FLR,2025-10-13,B,47.220001220703125,15,5,14.0,1.5,7.2,7.5,7.37,17.9,43.71,43.17,42.3,1.55,🟢 强势突破
CMC,2025-10-13,A,58.59548568725586,14,5,81.9,1.5,-0.4,0.9,3.74,2.0,57.95,57.72,56.78,0.82,🟢 确认突破
BBY,2025-10-13,A,75.29413604736328,17,4,79.1,1.6,0.6,2.4,9.97,1.6,73.63,72.64,71.12,0.28,🟢 强势突破
YELP,2025-10-13,B,33.83000183105469,11,3,35.0,2.2,6.9,3.1,11.76,17.9,31.71,31.64,31.72,0.35,🟢 确认突破
PII,2025-10-14,A,68.41961669921875,23,7,95.3,3.4,11.6,9.6,13.92,0.9,61.79,58.83,56.55,3.91,🟢 强势突破
CAT,2025-10-14,A,524.7311401367188,20,7,89.9,1.7,5.4,8.4,4.5,0.8,495.15,478.15,444.47,3.71,🟢 强势突破
NXE,2025-10-14,A,9.399999618530273,19,7,92.2,1.9,7.2,5.9,4.68,4.1,8.92,8.84,7.94,-0.02,🟢 强势突破
CVS,2025-10-14,A,78.36925506591797,18,6,88.9,1.8,3.8,3.3,1.56,0.4,76.29,75.03,71.58,1.57,🟢 强势突破
CCJ,2025-10-14,A,93.00890350341797,18,6,86.7,1.5,7.4,7.8,1.13,2.9,86.69,85.32,80.16,2.63,🟢 强势突破
BLK,2025-10-14,A,1181.8953857421875,19,4,73.4,2.0,2.3,2.4,3.39,1.3,1150.16,1140.15,1122.82,0.35,🟢 强势突破
RIO,2025-10-14,A,66.36417388916016,17,4,82.2,1.7,1.8,3.0,0.09,1.0,65.02,63.58,61.49,1.59,🟢 强势突破
JNJ,2025-10-14,A,188.64305114746094,12,4,81.8,1.5,-0.1,1.0,-0.03,1.8,186.91,181.07,176.73,2.83,🟢 确认突破
FLR,2025-10-14,B,48.22999954223633,10,4,14.4,1.3,10.8,12.4,2.14,16.1,44.33,43.49,42.46,3.25,🟢 确认突破
YELP,2025-10-14,B,33.70000076293945,8,3,29.9,1.3,8.1,8.2,-0.38,18.2,31.96,31.75,31.71,1.21,🟡 突破初期
WAT,2025-10-14,B,333.1400146484375,11,1,79.7,0.8,0.8,4.6,-0.95,16.7,327.47,311.99,301.49,6.41,🟢 确认突破
FSLR,2025-10-15,A,244.39999389648438,23,7,93.3,2.1,8.2,5.6,8.9,1.5,230.63,224.06,208.69,1.91,🟢 强势突破
HI,2025-10-15,A,31.08705711364746,23,7,94.4,47.5,27.4,19.5,18.2,0.4,26.51,25.74,24.77,1.81,🟢 强势突破
EDU,2025-10-15,A,58.43000030517578,22,7,82.2,2.7,13.6,9.4,10.5,0.4,53.28,52.77,50.42,1.32,🟢 强势突破
PLD,2025-10-15,A,120.83890533447266,21,7,82.0,2.5,10.4,5.8,6.33,0.4,114.07,113.21,109.97,0.34,🟢 强势突破
RCUS,2025-10-15,A,16.899999618530273,21,7,97.9,1.8,15.8,12.3,8.19,1.7,14.92,13.77,11.94,9.79,🟢 强势突破
WTTR,2025-10-15,A,11.372657775878906,21,7,87.1,3.1,17.1,9.5,13.96,0.5,10.4,10.37,9.2,-1.95,🟢 强势突破
NOK,2025-10-15,A,5.650000095367432,20,7,84.8,1.7,6.2,9.3,3.29,0.2,5.18,4.96,4.59,6.58,🟢 强势突破
SIG,2025-10-15,A,103.58000183105469,19,7,90.3,1.5,12.2,9.0,2.38,0.9,97.04,96.4,90.39,1.43,🟢 强势突破
CX,2025-10-15,A,9.808987617492676,18,7,89.4,1.8,7.4,5.9,2.93,1.4,9.23,9.15,9.04,2.28,🟢 强势突破
AMD,2025-10-15,A,238.60000610351562,19,6,94.6,1.5,11.0,1.3,9.4,0.6,210.61,184.29,173.52,17.46,🟢 强势突破
J,2025-10-15,A,159.82896423339844,18,6,80.7,1.5,6.3,2.1,1.65,0.8,154.76,151.26,148.25,2.25,🟢 强势突破
TSM,2025-10-15,A,303.0357360839844,16,6,88.1,1.5,8.6,0.1,2.96,0.8,294.9,283.61,258.08,3.24,🟢 强势突破
CVS,2025-10-15,A,79.3628921508789,19,5,90.5,1.6,3.6,4.9,1.27,1.5,76.66,75.37,71.92,1.99,🟢 强势突破
BWXT,2025-10-15,A,203.24984741210938,19,5,93.8,2.2,7.2,3.5,0.67,4.8,193.6,185.19,175.51,4.24,🟢 强势突破
BKH,2025-10-15,A,60.876686096191406,15,4,71.1,1.8,2.7,0.5,1.65,0.2,59.65,59.16,58.87,0.08,🟢 强势突破
CMC,2025-10-15,A,59.17053985595703,14,4,78.0,1.7,4.8,0.6,-1.24,2.2,58.33,57.89,57.14,0.92,🟢 确认突破
HPE,2025-10-15,A,24.730836868286133,14,3,85.7,2.0,2.6,-4.0,0.16,5.3,24.71,24.51,23.11,1.48,🟢 确认突破
WRB,2025-10-15,A,75.09380340576172,8,3,76.1,1.5,-1.6,-1.9,-2.64,2.7,76.0,74.58,72.15,1.18,🟡 突破初期
YELP,2025-10-15,B,33.470001220703125,8,3,29.0,1.0,10.6,5.8,-0.68,18.8,32.16,31.84,31.71,1.79,🟡 突破初期
ASX,2025-10-16,A,12.579999923706055,22,7,85.8,2.3,7.2,7.4,5.45,2.0,11.61,11.48,10.82,2.63,🟢 强势突破
AU,2025-10-16,A,76.46141052246094,21,7,97.0,1.6,5.3,8.7,4.43,1.7,72.62,69.61,62.03,2.99,🟢 强势突破
BVN,2025-10-16,A,26.760000228881836,21,7,96.4,1.8,4.4,7.3,4.78,0.8,25.27,24.02,21.18,2.57,🟢 强势突破
EGO,2025-10-16,A,30.79918098449707,20,7,95.9,1.7,7.3,12.8,5.72,0.1,28.87,28.65,26.27,-0.06,🟢 强势突破
BWXT,2025-10-16,A,208.42530822753906,19,7,94.7,1.8,5.9,6.9,2.55,2.7,195.93,187.12,176.1,4.41,🟢 强势突破
HI,2025-10-16,A,31.08705711364746,20,6,94.8,3.4,19.5,21.6,0.0,0.4,26.94,26.08,25.01,2.51,🟢 强势突破
CX,2025-10-16,A,9.679265975952148,17,6,89.9,2.0,4.1,6.4,-1.32,2.7,9.29,9.16,9.06,2.83,🟢 强势突破
PLD,2025-10-16,A,119.2737808227539,15,6,81.0,1.8,7.5,5.9,-1.3,3.1,114.57,113.56,110.29,0.67,🟢 强势突破
AVTR,2025-10-16,B,14.569999694824219,19,5,71.6,1.9,5.7,7.6,5.05,19.1,13.87,13.15,12.95,4.47,🟢 强势突破
FR,2025-10-16,A,53.53190994262695,16,5,72.3,2.0,5.7,6.1,1.4,3.6,51.12,50.79,50.02,0.91,🟢 强势突破
INCY,2025-10-16,A,87.30999755859375,18,4,90.4,2.2,3.0,3.0,-0.95,6.0,86.13,85.4,84.88,0.65,🟢 强势突破
BKH,2025-10-16,A,61.210205078125,18,4,75.2,2.7,3.9,2.2,0.55,0.5,59.91,59.34,58.94,0.35,🟢 强势突破
RCI,2025-10-16,A,36.85315704345703,15,4,80.2,1.7,1.1,2.7,0.9,0.4,35.84,35.3,34.98,2.45,🟢 强势突破
RCUS,2025-10-16,A,16.600000381469727,14,4,97.9,1.5,-0.2,9.5,-1.78,6.1,15.24,13.98,12.08,9.91,🟢 确认突破
GGB,2025-10-16,A,3.232847213745117,13,4,81.2,1.6,0.3,-0.3,-0.31,1.5,3.22,3.16,3.08,1.57,🟢 确认突破
TSM,2025-10-16,A,298.1924743652344,11,4,88.8,1.8,-1.0,-0.0,-1.6,3.7,296.07,285.36,259.46,2.82,🟢 确认突破
ON,2025-10-16,B,52.970001220703125,12,3,12.0,1.3,5.7,6.0,5.18,16.8,49.74,49.96,49.69,0.48,🟢 确认突破
NXE,2025-10-16,A,8.979999542236328,11,3,90.7,1.6,0.0,2.4,-4.26,8.4,8.97,8.93,8.03,0.61,🟢 确认突破
AL,2025-10-16,A,63.11686325073242,10,3,74.9,2.2,0.1,-0.1,0.08,1.0,63.16,63.15,61.34,-0.06,🟢 确认突破
ASPN,2025-10-16,A,8.3100004196167,9,3,81.3,1.6,-1.8,4.5,-5.78,15.0,8.24,7.63,7.2,7.85,🟡 突破初期
ATKR,2025-10-16,B,65.73408508300781,9,2,16.3,0.9,4.3,4.7,0.56,16.6,63.39,62.06,59.6,1.52,🟡 突破初期
PLD,2025-10-17,A,122.13825225830078,18,7,82.5,1.5,7.5,11.6,2.4,0.8,115.26,113.97,110.66,1.54,🟢 强势突破
LBRT,2025-10-17,A,15.19880199432373,21,6,93.8,5.9,25.0,27.1,28.31,5.5,12.67,12.44,11.49,0.74,🟢 强势突破
HI,2025-10-17,A,31.265775680541992,18,6,95.8,1.8,18.9,28.2,0.57,0.2,27.41,26.37,25.24,4.83,🟢 强势突破
FR,2025-10-17,A,54.21064758300781,18,5,75.8,1.7,6.1,9.6,1.27,2.3,51.45,50.94,50.16,1.71,🟢 强势突破
BKH,2025-10-17,A,61.887046813964844,17,4,74.1,1.7,3.3,4.4,1.11,0.0,60.19,59.55,59.0,0.91,🟢 强势突破
ORA,2025-10-17,A,108.4512939453125,15,4,87.3,1.7,0.4,4.5,-1.58,2.2,106.8,100.92,95.18,4.95,🟢 强势突破
AVTR,2025-10-17,B,14.779999732971191,14,4,86.1,1.3,6.3,10.3,1.44,18.0,13.92,13.24,13.02,3.62,🟢 确认突破
PSA,2025-10-17,A,301.18804931640625,19,3,70.4,2.2,1.8,4.5,0.29,1.7,292.08,285.44,281.96,2.28,🟢 强势突破
BGS,2025-10-17,B,4.2881646156311035,11,3,85.8,1.0,6.4,12.9,1.09,35.2,4.0,4.02,3.96,0.05,🟢 确认突破
ON,2025-10-17,B,52.529998779296875,9,3,10.7,0.9,6.0,14.8,-0.83,17.4,50.06,50.0,49.79,2.05,🟡 突破初期
RVTY,2025-10-17,B,93.29029846191406,9,2,49.6,0.9,2.6,5.9,-0.54,22.3,91.61,89.21,88.32,1.39,🟡 突破初期
AA,2025-10-20,A,38.7917366027832,20,7,87.6,1.6,6.9,7.5,8.31,0.8,36.36,34.54,32.72,4.11,🟢 强势突破
LBRT,2025-10-20,A,15.734529495239258,22,6,94.6,2.4,28.5,28.9,3.52,6.7,12.95,12.68,11.58,3.26,🟢 强势突破
J,2025-10-20,A,161.75929260253906,20,6,84.0,3.4,1.2,5.6,4.62,1.3,155.8,152.58,148.9,1.74,🟢 强势突破
BKH,2025-10-20,A,63.5938720703125,18,6,79.4,1.7,4.5,8.0,2.76,0.1,60.62,59.84,59.1,1.8,🟢 强势突破
AVTR,2025-10-20,B,15.180000305175781,14,5,83.8,1.0,9.4,10.2,2.71,15.8,14.02,13.37,13.09,2.94,🟢 确认突破
GE,2025-10-20,A,301.89447021484375,12,4,84.1,1.5,0.9,1.7,0.85,1.4,298.78,298.4,285.55,0.22,🟢 确认突破
GMED,2025-10-20,B,61.58000183105469,10,4,83.2,1.0,5.6,7.1,3.36,20.0,58.96,58.11,59.15,0.26,🟢 确认突破
RVTY,2025-10-20,B,95.17768096923828,9,3,37.7,0.9,3.5,4.8,2.02,20.7,91.81,89.62,88.49,0.86,🟡 突破初期
EDU,2025-10-21,A,60.709999084472656,21,7,91.7,1.5,9.5,14.8,4.67,0.8,55.33,53.7,51.38,4.88,🟢 强势突破
IQV,2025-10-21,A,218.6699981689453,20,7,80.5,1.8,6.3,6.8,3.12,0.6,205.44,198.56,192.56,1.16,🟢 强势突破
TMO,2025-10-21,A,557.0200805664062,17,7,87.2,1.5,4.0,6.1,2.6,1.8,534.22,515.38,497.48,0.44,🟢 强势突破
STLD,2025-10-21,A,152.89712524414062,22,6,86.5,2.6,7.8,4.7,5.15,1.5,145.09,141.96,135.28,1.16,🟢 强势突破
CMC,2025-10-21,A,61.52030944824219,19,6,82.6,1.8,12.1,2.7,5.85,0.2,58.29,57.86,57.56,0.05,🟢 强势突破
DHR,2025-10-21,A,219.995849609375,20,5,79.1,2.2,4.7,7.1,5.94,6.1,207.11,202.26,201.11,-0.17,🟢 强势突破
J,2025-10-21,A,163.61996459960938,18,5,84.9,2.0,5.4,4.1,1.15,1.1,156.71,153.24,149.24,1.79,🟢 强势突破
CSTM,2025-10-21,A,16.06999969482422,16,5,81.6,1.5,3.7,4.9,0.75,3.3,15.36,15.26,14.86,1.49,🟢 强势突破
MXL,2025-10-21,A,17.829999923706055,19,4,85.0,2.0,2.1,5.6,1.08,10.9,16.65,16.39,16.12,3.86,🟢 强势突破
TEL,2025-10-21,A,227.52276611328125,17,4,81.4,1.9,1.8,3.4,1.0,2.7,221.87,220.19,212.69,0.7,🟢 强势突破
GE,2025-10-21,A,305.834228515625,16,4,85.4,1.9,2.3,2.2,1.31,3.1,299.26,298.69,286.18,0.41,🟢 强势突破
GOOGL,2025-10-21,A,250.12020874023438,13,4,93.5,1.7,-0.4,2.0,-2.37,2.7,247.18,246.59,233.03,1.25,🟢 确认突破
GOOG,2025-10-21,A,250.99929809570312,13,4,93.4,1.5,-0.2,2.1,-2.21,2.5,247.84,247.31,233.66,1.17,🟢 确认突破
RVTY,2025-10-21,B,96.75548553466797,10,4,33.8,1.0,3.2,6.4,1.66,19.4,92.38,90.13,88.72,1.1,🟢 确认突破
GMED,2025-10-21,B,62.72999954223633,9,4,84.6,1.0,7.1,8.0,1.87,18.5,59.3,58.39,59.21,0.7,🟡 突破初期
PUMP,2025-10-21,B,5.880000114440918,9,4,30.5,0.8,14.8,14.8,1.55,24.8,5.41,5.39,5.06,0.59,🟡 突破初期
ISRG,2025-10-21,B,462.739990234375,8,3,20.3,2.1,6.5,6.0,0.93,18.6,443.11,443.46,454.49,0.31,🟡 突破初期
DGX,2025-10-21,A,183.00221252441406,9,2,71.5,3.1,-1.2,-0.4,-3.03,6.5,183.69,182.98,180.54,2.07,🟡 突破初期
APH,2025-10-22,A,128.4280242919922,21,4,89.8,3.2,2.6,2.7,3.61,5.2,124.93,123.86,117.85,1.17,🟢 强势突破
TEL,2025-10-22,A,228.40008544921875,15,3,78.5,2.0,2.7,2.9,0.39,3.5,222.34,220.64,213.2,0.86,🟢 强势突破
SIG,2025-10-22,A,104.44000244140625,13,3,90.5,1.5,1.2,0.8,-0.32,5.2,101.39,98.45,93.19,4.48,🟢 确认突破
PUMP,2025-10-22,B,5.769999980926514,10,3,24.4,1.7,4.2,9.7,-1.87,26.2,5.42,5.42,5.08,1.06,🟢 确认突破
TAL,2025-10-22,B,12.260000228881836,10,3,90.4,1.0,10.6,12.0,-2.31,16.4,11.14,11.17,11.0,2.55,🟢 确认突破
GMED,2025-10-22,B,62.349998474121094,9,3,85.6,1.1,4.6,6.9,-0.61,19.0,59.49,58.66,59.22,1.08,🟡 突破初期
RVTY,2025-10-22,B,95.54716491699219,9,1,22.8,1.2,2.4,3.9,-1.25,20.4,92.78,90.61,88.87,1.5,🟡 突破初期
VRTX,2025-10-22,B,426.44000244140625,9,1,15.2,1.1,2.3,4.5,0.04,17.9,414.74,406.15,397.83,1.24,🟡 突破初期
FRO,2025-10-23,A,23.601327896118164,23,7,92.3,2.1,3.5,5.8,3.22,1.1,22.38,22.23,21.5,1.91,🟢 强势突破
NOK,2025-10-23,A,6.170000076293945,23,7,95.6,2.7,8.1,8.6,11.17,1.0,5.61,5.24,4.79,6.61,🟢 强势突破
AA,2025-10-23,A,39.96664047241211,22,7,91.9,2.7,3.0,8.1,12.59,3.4,36.7,35.37,33.13,2.81,🟢 强势突破
RIG,2025-10-23,A,3.890000104904175,22,7,91.6,2.1,18.2,20.4,13.74,1.8,3.31,3.3,3.22,0.55,🟢 强势突破
WST,2025-10-23,A,306.7255554199219,21,7,83.9,3.0,11.8,15.0,10.92,4.7,272.0,268.4,257.75,2.68,🟢 强势突破
APH,2025-10-23,A,134.78318786621094,21,7,91.3,1.6,6.0,6.2,4.95,0.9,125.83,124.43,118.36,1.59,🟢 强势突破
TNK,2025-10-23,A,58.72183609008789,21,7,93.2,1.7,6.2,12.4,4.1,0.5,52.76,51.64,50.76,5.56,🟢 强势突破
CSTM,2025-10-23,A,16.700000762939453,20,7,88.2,2.0,4.7,7.8,6.64,2.6,15.59,15.36,14.94,2.36,🟢 强势突破
MMM,2025-10-23,A,170.1025390625,18,7,80.6,1.5,10.9,13.3,2.61,0.0,155.64,154.77,154.25,2.22,🟢 强势突破
RCI,2025-10-23,A,38.27020263671875,20,5,79.8,1.9,5.5,3.8,3.4,0.3,36.78,35.83,35.34,2.63,🟢 强势突破
PHG,2025-10-23,A,29.010000228881836,18,4,75.5,1.6,1.9,2.4,1.54,0.2,28.11,27.82,27.81,1.01,🟢 强势突破
MDU,2025-10-23,A,19.409547805786133,18,4,83.7,1.6,1.5,3.6,1.44,0.5,18.94,18.24,16.98,3.19,🟢 强势突破
HCA,2025-10-23,A,438.853515625,17,4,92.3,1.6,1.6,4.9,-0.23,1.6,424.41,424.28,412.08,0.64,🟢 强势突破
BKH,2025-10-23,A,64.2020492553711,15,4,84.2,1.7,1.0,4.9,0.31,0.4,61.72,60.62,59.38,3.02,🟢 强势突破
CRI,2025-10-23,B,31.28989028930664,13,4,88.0,1.1,7.1,4.3,2.09,27.0,29.8,29.24,28.52,1.65,🟢 确认突破
PUMP,2025-10-23,B,6.329999923706055,12,4,59.5,1.0,9.3,23.6,9.71,19.1,5.5,5.47,5.11,3.11,🟢 确认突破
POR,2025-10-23,A,44.829566955566406,17,3,77.2,1.5,1.7,4.4,0.97,0.3,43.43,42.97,41.92,1.68,🟢 强势突破
EXC,2025-10-23,A,46.7873420715332,10,3,70.4,1.9,-1.3,0.5,-1.06,1.9,46.81,45.61,44.14,1.85,🟢 确认突破
FE,2025-10-23,A,45.63241958618164,8,3,77.4,1.5,-1.5,-0.6,-1.63,3.5,46.2,45.56,43.88,0.65,🟡 突破初期
RVTY,2025-10-23,B,97.43453979492188,10,2,22.4,1.2,2.4,3.9,1.98,18.8,93.38,91.23,89.0,1.87,🟢 确认突破
F,2025-10-24,A,13.535177230834961,22,7,88.6,2.2,10.2,16.1,12.16,0.9,11.91,11.84,11.58,3.3,🟢 强势突破
ALB,2025-10-24,A,105.06184387207031,21,7,94.6,1.5,15.7,13.9,8.5,1.2,95.53,91.76,84.83,2.25,🟢 强势突破
EME,2025-10-24,A,747.4214477539062,20,7,84.3,1.6,8.4,8.6,7.46,0.6,690.75,675.23,645.0,1.71,🟢 强势突破
NOK,2025-10-24,A,6.300000190734863,19,7,95.9,1.6,12.9,9.8,2.11,0.6,5.71,5.31,4.83,6.77,🟢 强势突破
HXL,2025-10-24,A,72.46470642089844,18,7,83.7,1.7,13.5,17.8,2.59,2.1,64.22,63.94,63.02,1.81,🟢 强势突破
RCI,2025-10-24,A,38.98368453979492,18,7,82.8,2.0,6.4,5.6,1.86,0.1,37.03,36.03,35.43,2.62,🟢 强势突破
THC,2025-10-24,A,210.3800048828125,18,7,92.8,2.0,4.0,5.2,1.68,3.2,201.16,200.72,192.56,1.89,🟢 强势突破
CRS,2025-10-24,A,314.0296325683594,22,6,79.3,2.0,26.2,32.0,4.64,0.5,255.01,251.9,245.83,3.69,🟢 强势突破
CRL,2025-10-24,A,197.0399932861328,20,6,70.8,1.8,4.7,10.4,3.18,1.3,181.24,173.58,164.28,5.21,🟢 强势突破
HCA,2025-10-24,A,445.7131042480469,20,6,92.1,2.3,3.5,4.9,1.56,3.1,427.59,425.81,413.16,1.47,🟢 强势突破
CRI,2025-10-24,B,31.851097106933594,19,6,87.8,2.1,4.9,9.0,1.79,25.6,30.28,29.44,28.65,3.36,🟢 强势突破
NWG,2025-10-24,A,14.708292961120605,19,6,76.4,1.8,6.9,6.5,5.65,1.2,14.01,13.91,13.87,0.27,🟢 强势突破
VFC,2025-10-24,A,16.144636154174805,18,6,91.9,1.5,6.7,14.2,2.64,12.1,14.7,14.53,14.39,4.93,🟢 强势突破
UHS,2025-10-24,A,210.30274963378906,18,4,93.3,1.8,1.9,3.0,0.98,1.6,205.54,204.45,193.82,1.19,🟢 强势突破
AMN,2025-10-24,B,21.170000076293945,12,4,63.7,1.0,3.2,7.6,6.06,22.1,20.2,19.73,19.66,3.3,🟢 确认突破
INTC,2025-10-24,A,38.279998779296875,15,3,98.6,2.0,0.4,3.4,0.31,6.9,37.34,36.78,30.38,1.14,🟢 强势突破
RY,2025-10-24,A,147.77999877929688,14,3,78.3,3.9,0.8,1.4,0.21,1.0,146.35,146.25,144.51,0.6,🟢 确认突破
RVTY,2025-10-24,B,98.7527084350586,13,3,52.0,1.8,2.1,5.9,1.35,17.7,94.44,91.99,89.19,3.09,🟢 确认突破
J,2025-10-24,A,158.7941436767578,15,2,75.1,2.8,-2.9,2.7,-0.73,5.3,158.12,154.97,149.81,1.98,🟢 强势突破
INCY,2025-10-27,A,93.08000183105469,20,7,85.6,2.2,5.7,8.0,1.97,0.1,88.42,86.94,85.81,2.69,🟢 强势突破
TEX,2025-10-27,A,58.1130256652832,20,7,81.8,1.9,10.6,6.1,3.71,0.3,54.73,53.35,52.16,2.92,🟢 强势突破
THC,2025-10-27,A,216.1699981689453,19,7,93.6,1.9,5.4,7.0,2.75,0.6,203.77,201.39,193.44,3.1,🟢 强势突破
IBM,2025-10-27,A,309.60797119140625,18,7,85.5,1.6,8.9,10.4,1.83,0.1,284.1,283.12,264.59,1.72,🟢 强势突破
BOOT,2025-10-27,A,202.07000732421875,18,7,80.9,1.5,6.6,6.8,2.59,1.3,190.46,178.85,177.64,7.32,🟢 强势突破
FTAI,2025-10-27,A,184.3834686279297,21,6,97.2,2.5,7.5,4.6,1.72,2.2,174.14,171.13,165.13,2.78,🟢 强势突破
QCOM,2025-10-27,A,185.53468322753906,20,6,81.7,10.9,10.9,12.4,11.09,8.9,166.48,164.91,161.85,3.09,🟢 强势突破
GTX,2025-10-27,A,16.900814056396484,20,6,91.2,2.6,36.3,36.4,0.35,2.7,13.63,13.38,13.23,7.44,🟢 强势突破
VFC,2025-10-27,A,16.44159507751465,20,6,92.4,2.4,8.6,15.1,1.84,10.5,14.95,14.62,14.46,6.79,🟢 强势突破
GLW,2025-10-27,A,88.9002456665039,18,6,94.9,1.8,6.2,4.8,2.24,0.4,85.6,84.56,77.34,0.59,🟢 强势突破
ROST,2025-10-27,A,160.02459716796875,18,6,81.0,1.9,3.0,2.1,2.54,0.8,156.09,153.66,150.11,2.07,🟢 强势突破
BC,2025-10-27,A,70.12892150878906,17,6,82.1,1.6,9.0,12.0,-1.36,2.9,65.19,63.77,63.69,5.76,🟢 强势突破
ARLO,2025-10-27,A,19.219999313354492,16,6,84.8,1.5,5.2,6.1,-1.13,3.5,18.25,17.63,17.59,4.83,🟢 强势突破
NEE,2025-10-27,A,84.87265014648438,15,6,85.8,1.9,3.9,1.5,1.92,1.4,83.39,81.49,75.79,0.23,🟢 强势突破
UHS,2025-10-27,A,213.64675903320312,19,5,91.4,1.7,1.7,3.3,1.59,0.1,207.17,205.08,194.53,1.97,🟢 强势突破
PUMP,2025-10-27,A,7.190000057220459,19,5,77.7,1.8,24.6,24.2,13.95,8.1,5.83,5.6,5.19,8.65,🟢 强势突破
BBY,2025-10-27,A,80.57299041748047,17,4,89.3,1.6,1.9,2.3,-0.46,2.5,78.5,75.94,73.54,4.84,🟢 强势突破
TWLO,2025-10-27,B,114.48999786376953,9,4,10.6,0.9,4.6,5.0,1.71,15.4,109.62,108.31,106.09,0.47,🟡 突破初期
EPAM,2025-10-27,B,162.4499969482422,8,4,26.3,1.7,3.8,12.0,1.91,17.5,151.18,150.92,158.05,3.39,🟡 突破初期
ORC,2025-10-27,A,6.946168899536133,17,3,72.6,2.2,2.5,2.0,0.26,1.5,6.74,6.59,6.41,2.58,🟢 强势突破
KN,2025-10-27,A,23.56999969482422,14,3,77.1,1.5,1.8,-1.0,-1.79,4.0,23.56,23.53,22.53,1.15,🟢 确认突破
RY,2025-10-27,A,148.22999572753906,12,3,79.4,1.6,1.0,0.9,0.3,0.7,146.71,146.35,144.75,0.86,🟢 确认突破
DOW,2025-10-27,B,25.056577682495117,11,3,49.5,1.3,18.6,19.0,3.71,30.3,22.21,22.12,22.81,4.23,🟢 确认突破
FUN,2025-10-27,B,26.739999771118164,8,3,10.0,1.3,8.8,22.8,4.01,31.8,23.34,22.66,23.21,10.81,🟡 突破初期
AMN,2025-10-27,B,21.010000228881836,9,2,66.8,1.3,2.5,5.8,-0.76,22.7,20.38,19.83,19.7,4.2,🟡 突破初期
ZYME,2025-10-28,A,19.299999237060547,23,7,95.3,2.1,10.9,7.6,4.49,1.0,18.24,17.69,16.36,1.44,🟢 强势突破
BEPC,2025-10-28,A,42.613983154296875,22,7,84.4,2.2,9.6,10.0,6.11,3.0,39.77,38.17,35.29,2.6,🟢 强势突破
CX,2025-10-28,A,10.268004417419434,22,7,84.8,2.8,10.3,12.3,9.94,0.7,9.52,9.31,9.2,1.19,🟢 强势突破
NOV,2025-10-28,A,14.809666633605957,22,7,82.2,3.6,6.2,14.4,7.17,2.1,13.29,13.18,12.99,4.47,🟢 强势突破
INTC,2025-10-28,A,41.529998779296875,21,7,99.1,1.5,8.8,8.9,5.03,2.2,38.16,37.31,31.03,2.69,🟢 强势突破
BEP,2025-10-28,A,31.059614181518555,21,7,80.7,2.7,9.9,10.5,5.12,3.9,28.68,27.62,26.09,4.11,🟢 强势突破
